Date,Open,High,Low,Close,Adj Close,Volume,RHT
2014-04-22,50.939999,51.230000,50.540001,50.900002,50.900002,1446500,RHT
2014-04-23,50.669998,50.680000,49.900002,50.049999,50.049999,1290700,RHT
2014-04-24,50.480000,50.669998,49.450001,49.630001,49.630001,1587600,RHT
2014-04-25,49.570000,49.610001,48.110001,48.369999,48.369999,2653600,RHT
2014-04-28,48.720001,48.939999,47.450001,48.189999,48.189999,1633900,RHT
2014-04-29,48.349998,48.790001,47.830002,48.529999,48.529999,1301500,RHT
2014-04-30,48.330002,48.820000,47.900002,48.650002,48.650002,1325100,RHT
2014-05-01,48.590000,49.730000,48.529999,48.750000,48.750000,1059100,RHT
2014-05-02,48.869999,49.290001,48.500000,48.570000,48.570000,1010900,RHT
2014-05-05,48.230000,49.520000,48.080002,49.419998,49.419998,1631100,RHT
2014-05-06,49.330002,49.560001,48.849998,48.860001,48.860001,1408000,RHT
2014-05-07,48.830002,48.990002,48.099998,48.759998,48.759998,1380000,RHT
2014-05-08,48.549999,49.400002,48.080002,48.330002,48.330002,1148800,RHT
2014-05-09,48.299999,48.770000,47.720001,48.740002,48.740002,793400,RHT
2014-05-12,48.980000,50.040001,48.709999,50.000000,50.000000,874000,RHT
2014-05-13,50.040001,50.099998,49.189999,49.310001,49.310001,1767600,RHT
2014-05-14,49.200001,49.639999,49.060001,49.389999,49.389999,1145000,RHT
2014-05-15,49.349998,49.619999,48.750000,49.480000,49.480000,1523300,RHT
2014-05-16,49.720001,50.259998,49.290001,50.020000,50.020000,1514900,RHT
2014-05-19,49.799999,50.360001,49.759998,50.110001,50.110001,800600,RHT
2014-05-20,50.139999,50.320000,49.410000,49.730000,49.730000,1300000,RHT
2014-05-21,49.810001,50.389999,49.459999,50.110001,50.110001,1190100,RHT
2014-05-22,50.060001,50.770000,49.910000,50.459999,50.459999,1126400,RHT
2014-05-23,50.330002,50.779999,50.209999,50.689999,50.689999,677300,RHT
2014-05-27,50.880001,51.290001,50.680000,50.810001,50.810001,887900,RHT
2014-05-28,50.820000,50.820000,49.790001,50.000000,50.000000,1568000,RHT
2014-05-29,50.130001,50.610001,50.080002,50.540001,50.540001,714200,RHT
2014-05-30,50.580002,50.580002,49.799999,50.119999,50.119999,1026300,RHT
2014-06-02,50.189999,50.250000,49.689999,50.049999,50.049999,715200,RHT
2014-06-03,49.810001,50.139999,49.730000,49.990002,49.990002,746500,RHT
2014-06-04,49.750000,50.200001,49.599998,49.709999,49.709999,906700,RHT
2014-06-05,49.790001,50.520000,49.590000,50.310001,50.310001,722300,RHT
2014-06-06,50.599998,51.000000,50.570000,50.849998,50.849998,783700,RHT
2014-06-09,51.060001,51.860001,50.849998,51.430000,51.430000,1191800,RHT
2014-06-10,51.160000,51.580002,50.980000,51.330002,51.330002,950400,RHT
2014-06-11,51.090000,51.580002,51.000000,51.470001,51.470001,1138000,RHT
2014-06-12,51.450001,51.599998,50.439999,50.490002,50.490002,1033200,RHT
2014-06-13,50.750000,51.930000,50.410000,51.919998,51.919998,1776900,RHT
2014-06-16,51.759998,52.169998,51.459999,52.139999,52.139999,1382100,RHT
2014-06-17,52.009998,52.730000,51.880001,52.430000,52.430000,2218200,RHT
2014-06-18,53.049999,53.220001,52.160000,53.099998,53.099998,3299200,RHT
2014-06-19,55.639999,57.349998,54.020000,55.110001,55.110001,7353600,RHT
2014-06-20,55.119999,55.130001,53.919998,55.080002,55.080002,4341700,RHT
2014-06-23,54.880001,55.070000,54.380001,55.009998,55.009998,1932000,RHT
2014-06-24,54.810001,55.130001,54.500000,54.750000,54.750000,1595100,RHT
2014-06-25,54.619999,55.459999,54.509998,55.410000,55.410000,1479300,RHT
2014-06-26,55.369999,55.750000,55.029999,55.330002,55.330002,1144700,RHT
2014-06-27,55.169998,55.330002,54.889999,55.160000,55.160000,1223300,RHT
2014-06-30,55.349998,55.500000,54.930000,55.270000,55.270000,1360800,RHT
2014-07-01,55.439999,56.259998,55.270000,56.169998,56.169998,2064100,RHT
2014-07-02,56.130001,56.660000,55.939999,56.130001,56.130001,1186800,RHT
2014-07-03,56.150002,56.369999,55.880001,56.099998,56.099998,827900,RHT
2014-07-07,55.950001,56.070000,55.570000,55.730000,55.730000,1541500,RHT
2014-07-08,55.549999,55.599998,54.220001,54.480000,54.480000,1760800,RHT
2014-07-09,54.540001,55.060001,54.439999,54.930000,54.930000,929300,RHT
2014-07-10,54.090000,55.240002,53.759998,54.779999,54.779999,1090700,RHT
2014-07-11,54.709999,54.880001,54.110001,54.730000,54.730000,813700,RHT
2014-07-14,55.029999,55.400002,54.959999,55.220001,55.220001,845900,RHT
2014-07-15,55.060001,55.410000,54.230000,54.389999,54.389999,1183700,RHT
2014-07-16,54.840000,55.299999,54.619999,54.840000,54.840000,986000,RHT
2014-07-17,54.480000,55.070000,53.849998,53.930000,53.930000,997200,RHT
2014-07-18,54.180000,54.900002,53.939999,54.860001,54.860001,821300,RHT
2014-07-21,54.459999,54.840000,54.070000,54.259998,54.259998,714000,RHT
2014-07-22,54.720001,55.709999,54.720001,55.680000,55.680000,1174700,RHT
2014-07-23,55.700001,56.000000,55.209999,55.880001,55.880001,1434300,RHT
2014-07-24,56.000000,56.450001,55.720001,56.380001,56.380001,1409600,RHT
2014-07-25,55.990002,56.700001,55.959999,56.680000,56.680000,1081100,RHT
2014-07-28,56.400002,56.910000,56.000000,56.700001,56.700001,1178400,RHT
2014-07-29,56.750000,56.980000,56.119999,56.150002,56.150002,922700,RHT
2014-07-30,56.750000,58.340000,56.680000,58.290001,58.290001,1659400,RHT
2014-07-31,57.779999,58.310001,57.630001,58.119999,58.119999,2508700,RHT
2014-08-01,58.430000,59.139999,57.840000,58.389999,58.389999,2157900,RHT
2014-08-04,58.360001,58.730000,58.020000,58.610001,58.610001,807800,RHT
2014-08-05,58.200001,58.840000,58.029999,58.439999,58.439999,975800,RHT
2014-08-06,58.000000,58.730000,57.820000,58.279999,58.279999,799400,RHT
2014-08-07,58.680000,58.700001,58.119999,58.380001,58.380001,765900,RHT
2014-08-08,58.430000,59.020000,58.230000,58.810001,58.810001,891700,RHT
2014-08-11,59.200001,59.400002,58.849998,59.169998,59.169998,591700,RHT
2014-08-12,59.209999,59.360001,58.889999,59.259998,59.259998,840100,RHT
2014-08-13,59.430000,59.820000,59.310001,59.779999,59.779999,391700,RHT
2014-08-14,59.889999,59.939999,59.509998,59.830002,59.830002,683600,RHT
2014-08-15,60.000000,60.389999,59.270000,59.849998,59.849998,1041400,RHT
2014-08-18,60.250000,60.990002,60.119999,60.970001,60.970001,981400,RHT
2014-08-19,60.959999,62.689999,60.860001,62.540001,62.540001,1997600,RHT
2014-08-20,62.290001,62.389999,61.529999,61.680000,61.680000,1280300,RHT
2014-08-21,61.770000,62.119999,61.470001,61.570000,61.570000,931400,RHT
2014-08-22,61.639999,62.580002,61.279999,62.110001,62.110001,1509700,RHT
2014-08-25,62.380001,62.400002,61.220001,61.349998,61.349998,992800,RHT
2014-08-26,61.490002,62.189999,61.360001,62.029999,62.029999,766000,RHT
2014-08-27,62.040001,62.110001,60.930000,61.070000,61.070000,1033100,RHT
2014-08-28,60.790001,60.880001,59.810001,60.650002,60.650002,1372400,RHT
2014-08-29,60.930000,61.439999,60.410000,60.919998,60.919998,1199000,RHT
2014-09-02,61.119999,61.430000,60.799999,61.299999,61.299999,925300,RHT
2014-09-03,61.660000,61.840000,61.410000,61.520000,61.520000,852300,RHT
2014-09-04,61.549999,61.740002,60.980000,61.200001,61.200001,846600,RHT
2014-09-05,61.180000,61.369999,60.750000,61.070000,61.070000,1078800,RHT
2014-09-08,61.189999,61.980000,60.919998,61.389999,61.389999,851300,RHT
2014-09-09,61.480000,61.480000,60.730000,60.810001,60.810001,776700,RHT
2014-09-10,61.209999,61.529999,60.639999,61.290001,61.290001,687600,RHT
2014-09-11,61.060001,61.799999,60.720001,61.680000,61.680000,999200,RHT
2014-09-12,61.480000,61.520000,60.439999,60.529999,60.529999,1548000,RHT
2014-09-15,60.570000,60.700001,59.310001,59.689999,59.689999,1120800,RHT
2014-09-16,59.549999,60.750000,59.150002,60.730000,60.730000,1080600,RHT
2014-09-17,60.610001,61.529999,60.279999,61.080002,61.080002,1021300,RHT
2014-09-18,61.130001,61.400002,60.450001,60.660000,60.660000,2241700,RHT
2014-09-19,59.689999,59.910000,55.619999,57.930000,57.930000,11974800,RHT
2014-09-22,57.849998,57.959999,56.299999,56.669998,56.669998,2202700,RHT
2014-09-23,56.500000,56.880001,56.209999,56.330002,56.330002,1828600,RHT
2014-09-24,56.290001,57.080002,56.009998,56.900002,56.900002,1313300,RHT
2014-09-25,56.709999,56.980000,55.750000,55.860001,55.860001,1141300,RHT
2014-09-26,56.060001,56.080002,55.160000,55.439999,55.439999,1736000,RHT
2014-09-29,55.009998,55.680000,54.849998,55.490002,55.490002,1402600,RHT
2014-09-30,55.520000,56.439999,55.360001,56.150002,56.150002,1816900,RHT
2014-10-01,56.560001,57.000000,56.110001,56.470001,56.470001,3654400,RHT
2014-10-02,56.900002,57.450001,56.230000,57.380001,57.380001,4829000,RHT
2014-10-03,57.599998,59.230000,57.599998,58.139999,58.139999,3117500,RHT
2014-10-06,58.320000,59.310001,57.759998,58.139999,58.139999,1794600,RHT
2014-10-07,57.570000,57.570000,56.570000,56.680000,56.680000,2090800,RHT
2014-10-08,56.750000,58.630001,56.380001,58.560001,58.560001,2031200,RHT
2014-10-09,58.410000,59.230000,57.889999,58.049999,58.049999,2394700,RHT
2014-10-10,57.910000,58.580002,55.439999,55.500000,55.500000,3126200,RHT
2014-10-13,55.430000,55.669998,54.189999,54.220001,54.220001,2111200,RHT
