Date,Open,High,Low,Close,Adj Close,Volume,JVA
2014-05-29,7.850000,7.980000,7.510000,7.630000,7.630000,105900,JVA
2014-05-30,7.700000,7.700000,7.530000,7.580000,7.580000,65300,JVA
2014-06-02,7.560000,7.780000,7.450000,7.620000,7.620000,49100,JVA
2014-06-03,7.500000,7.590000,7.320000,7.540000,7.540000,75700,JVA
2014-06-04,7.500000,7.870000,7.500000,7.830000,7.830000,90400,JVA
2014-06-05,7.880000,7.920000,7.610000,7.660000,7.660000,62300,JVA
2014-06-06,7.670000,7.930000,7.660000,7.900000,7.900000,64400,JVA
2014-06-09,7.940000,8.000000,7.720000,7.790000,7.790000,64600,JVA
2014-06-10,7.900000,7.950000,7.080000,7.310000,7.310000,534300,JVA
2014-06-11,7.250000,7.250000,7.110000,7.240000,7.240000,61300,JVA
2014-06-12,7.160000,7.310000,7.120000,7.240000,7.240000,47100,JVA
2014-06-13,7.200000,7.200000,7.000000,7.100000,7.100000,64600,JVA
2014-06-16,7.050000,7.110000,6.550000,6.920000,6.920000,150400,JVA
2014-06-17,6.880000,7.020000,6.690000,6.970000,6.970000,131600,JVA
2014-06-18,6.980000,6.990000,6.870000,6.930000,6.930000,62400,JVA
2014-06-19,6.900000,6.990000,6.770000,6.890000,6.890000,85600,JVA
2014-06-20,6.890000,7.100000,6.850000,7.050000,7.050000,72000,JVA
2014-06-23,7.030000,7.050000,6.880000,6.960000,6.960000,27900,JVA
2014-06-24,6.960000,7.030000,6.850000,6.890000,6.890000,33100,JVA
2014-06-25,6.920000,7.000000,6.800000,6.900000,6.900000,43300,JVA
2014-06-26,6.960000,6.980000,6.830000,6.960000,6.960000,26300,JVA
2014-06-27,6.960000,7.000000,6.870000,7.000000,7.000000,21300,JVA
2014-06-30,7.010000,7.300000,7.000000,7.060000,7.060000,58000,JVA
2014-07-01,7.100000,7.130000,6.930000,6.990000,6.990000,46500,JVA
2014-07-02,7.030000,7.070000,6.900000,6.990000,6.990000,31400,JVA
2014-07-03,6.960000,7.000000,6.880000,7.000000,7.000000,81600,JVA
2014-07-07,7.000000,7.000000,6.780000,6.870000,6.870000,67600,JVA
2014-07-08,6.900000,6.900000,6.680000,6.750000,6.750000,72400,JVA
2014-07-09,6.730000,6.930000,6.700000,6.800000,6.800000,59900,JVA
2014-07-10,6.740000,6.900000,6.680000,6.740000,6.740000,54500,JVA
2014-07-11,6.790000,6.860000,6.610000,6.690000,6.690000,78000,JVA
2014-07-14,6.710000,6.840000,6.600000,6.670000,6.670000,66200,JVA
2014-07-15,6.660000,6.820000,6.660000,6.710000,6.710000,45000,JVA
2014-07-16,6.750000,6.810000,6.610000,6.650000,6.650000,44000,JVA
2014-07-17,6.600000,6.660000,5.870000,6.170000,6.170000,368400,JVA
2014-07-18,6.170000,6.430000,6.170000,6.400000,6.400000,73500,JVA
2014-07-21,6.370000,6.480000,6.090000,6.250000,6.250000,42200,JVA
2014-07-22,6.290000,6.360000,6.180000,6.270000,6.270000,66100,JVA
2014-07-23,6.260000,6.390000,6.200000,6.250000,6.250000,24000,JVA
2014-07-24,6.300000,6.400000,6.200000,6.320000,6.320000,48300,JVA
2014-07-25,6.330000,6.350000,6.200000,6.230000,6.230000,64100,JVA
2014-07-28,6.220000,6.240000,6.130000,6.190000,6.190000,25900,JVA
2014-07-29,6.230000,6.330000,6.190000,6.300000,6.300000,26400,JVA
2014-07-30,6.390000,6.390000,6.230000,6.330000,6.330000,49800,JVA
2014-07-31,6.290000,6.320000,6.150000,6.250000,6.250000,18900,JVA
2014-08-01,6.200000,6.270000,6.200000,6.230000,6.230000,34000,JVA
2014-08-04,6.220000,6.250000,6.150000,6.190000,6.190000,17600,JVA
2014-08-05,6.160000,6.160000,5.820000,5.940000,5.940000,90700,JVA
2014-08-06,5.960000,6.160000,5.860000,6.070000,6.070000,45900,JVA
2014-08-07,5.990000,6.080000,5.900000,6.020000,6.020000,43100,JVA
2014-08-08,6.030000,6.030000,5.900000,6.000000,6.000000,29500,JVA
2014-08-11,6.000000,6.300000,6.000000,6.270000,6.270000,27800,JVA
2014-08-12,6.220000,6.400000,6.080000,6.180000,6.180000,37300,JVA
2014-08-13,6.150000,6.200000,6.030000,6.090000,6.090000,43000,JVA
2014-08-14,6.070000,6.200000,6.010000,6.150000,6.150000,55100,JVA
2014-08-15,6.200000,6.400000,6.100000,6.290000,6.290000,80600,JVA
2014-08-18,6.320000,6.560000,6.320000,6.490000,6.490000,39600,JVA
2014-08-19,6.530000,6.530000,6.430000,6.460000,6.460000,32700,JVA
2014-08-20,6.360000,6.490000,6.360000,6.390000,6.390000,13300,JVA
2014-08-21,6.450000,6.490000,6.380000,6.400000,6.400000,10400,JVA
2014-08-22,6.420000,6.890000,6.400000,6.800000,6.800000,97800,JVA
2014-08-25,7.000000,7.000000,6.630000,6.850000,6.850000,64200,JVA
2014-08-26,6.930000,6.930000,6.740000,6.780000,6.780000,53600,JVA
2014-08-27,6.850000,6.900000,6.720000,6.870000,6.870000,43600,JVA
2014-08-28,6.820000,6.920000,6.610000,6.870000,6.870000,46200,JVA
2014-08-29,6.850000,6.930000,6.830000,6.880000,6.880000,36800,JVA
2014-09-02,6.880000,7.360000,6.880000,7.280000,7.280000,166600,JVA
2014-09-03,7.340000,7.350000,7.150000,7.200000,7.200000,51700,JVA
2014-09-04,7.160000,7.330000,7.100000,7.120000,7.120000,36200,JVA
2014-09-05,7.170000,7.300000,7.010000,7.200000,7.200000,91700,JVA
2014-09-08,7.210000,7.350000,7.140000,7.210000,7.210000,37500,JVA
2014-09-09,7.230000,7.400000,6.880000,7.220000,7.220000,115800,JVA
2014-09-10,6.900000,6.990000,6.140000,6.200000,6.200000,420800,JVA
2014-09-11,6.250000,6.330000,6.000000,6.030000,6.030000,195200,JVA
2014-09-12,5.960000,6.180000,5.950000,6.090000,6.090000,73900,JVA
2014-09-15,6.020000,6.130000,5.610000,5.840000,5.840000,223600,JVA
2014-09-16,5.790000,5.970000,5.790000,5.890000,5.890000,90900,JVA
2014-09-17,5.890000,6.000000,5.720000,5.970000,5.970000,72300,JVA
2014-09-18,6.000000,6.000000,5.800000,5.980000,5.980000,70000,JVA
2014-09-19,5.920000,5.980000,5.840000,5.840000,5.840000,45400,JVA
2014-09-22,5.840000,5.850000,5.650000,5.700000,5.700000,77700,JVA
